,IDComarca,IDMunicipi,Quantitat,Any,NomComarca,NomMunicipi,IDMacrofamilia,NomMacrofamilia
3104,6,81192,630.0,2015-01-01,Anoia,Masquefa,E,Olis i greixos
3105,6,81192,964.0,2017-01-01,Anoia,Masquefa,E,Olis i greixos
3106,6,81430,45.0,2017-01-01,Anoia,Òdena,E,Olis i greixos
3107,6,81430,165.0,2017-01-01,Anoia,Òdena,E,Olis i greixos
3108,6,81614,1350.0,2017-01-01,Anoia,Piera,E,Olis i greixos
3109,6,81614,990.0,2016-01-01,Anoia,Piera,E,Olis i greixos
3110,6,81614,810.0,2015-01-01,Anoia,Piera,E,Olis i greixos
3111,6,81614,465.0,2014-01-01,Anoia,Piera,E,Olis i greixos
3112,6,81614,2301.0,2013-01-01,Anoia,Piera,E,Olis i greixos
3113,6,81614,935.0,2012-01-01,Anoia,Piera,E,Olis i greixos
3114,6,81614,498.5,2011-01-01,Anoia,Piera,E,Olis i greixos
3115,6,81614,480.0,2010-01-01,Anoia,Piera,E,Olis i greixos
3116,6,81614,163.0,2009-01-01,Anoia,Piera,E,Olis i greixos
3117,6,81614,1268.0,2017-01-01,Anoia,Piera,E,Olis i greixos
3118,6,82508,600.0,2017-01-01,Anoia,Santa Margarida de Montbui,E,Olis i greixos
3119,6,82508,907.0,2017-01-01,Anoia,Santa Margarida de Montbui,E,Olis i greixos
3120,6,82922,135.0,2017-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3121,6,82922,15.0,2016-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3122,6,82922,270.0,2015-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3123,6,82922,15.0,2014-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3124,6,82922,141.0,2013-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3125,6,82922,48.0,2012-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3126,6,82922,36.0,2011-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3127,6,82922,15.0,2010-01-01,Anoia,Vallbona d'Anoia,E,Olis i greixos
3128,6,83020,225.0,2017-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3129,6,83020,15.0,2016-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3130,6,83020,410.0,2015-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3131,6,83020,156.0,2013-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3132,6,83020,504.0,2012-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3133,6,83020,349.0,2011-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3134,6,83020,276.5,2010-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3135,6,83020,216.0,2009-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3136,6,83020,201.0,2008-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3137,6,83020,484.0,2007-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3138,6,83020,239.0,2017-01-01,Anoia,Vilanova del Camí,E,Olis i greixos
3139,6,82401,130.0,2017-01-01,Anoia,Sant Sadurní d'Anoia,E,Olis i greixos
3140,7,80538,30.0,2007-01-01,Bages,Castellbell i el Vilar,E,Olis i greixos
3141,7,82628,49.0,2009-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3142,7,82628,150.0,2010-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3143,7,82628,171.2,2011-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3144,7,82628,15.0,2014-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3145,7,82628,1335.0,2015-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3146,7,82628,120.0,2016-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3147,7,82628,1770.0,2017-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3148,7,82628,472.0,2017-01-01,Bages,Sant Vicenç de Castellet,E,Olis i greixos
3149,7,81136,587.0,2010-01-01,Bages,Manresa,E,Olis i greixos
3150,7,81136,2254.1,2011-01-01,Bages,Manresa,E,Olis i greixos
3151,7,81136,2635.0,2012-01-01,Bages,Manresa,E,Olis i greixos
3152,7,81136,2319.0,2013-01-01,Bages,Manresa,E,Olis i greixos
3153,7,81136,672.0,2014-01-01,Bages,Manresa,E,Olis i greixos
3154,7,81136,2178.0,2015-01-01,Bages,Manresa,E,Olis i greixos
3155,7,81136,270.0,2016-01-01,Bages,Manresa,E,Olis i greixos
3156,7,81136,1995.0,2017-01-01,Bages,Manresa,E,Olis i greixos
3157,7,81136,17.565,2017-01-01,Bages,Manresa,E,Olis i greixos
3158,7,81402,267.0,2017-01-01,Bages,Navarcles,E,Olis i greixos
3159,7,82747,27.0,2011-01-01,Bages,Súria,E,Olis i greixos
3160,7,82747,146.0,2012-01-01,Bages,Súria,E,Olis i greixos
3161,7,82747,51.0,2013-01-01,Bages,Súria,E,Olis i greixos
3162,7,82747,30.0,2014-01-01,Bages,Súria,E,Olis i greixos
3163,7,82747,255.0,2015-01-01,Bages,Súria,E,Olis i greixos
3164,7,82747,45.0,2016-01-01,Bages,Súria,E,Olis i greixos
3165,7,82747,195.0,2017-01-01,Bages,Súria,E,Olis i greixos
3166,7,82747,545.0,2017-01-01,Bages,Súria,E,Olis i greixos
3167,7,80109,45.0,2012-01-01,Bages,Artés,E,Olis i greixos
3168,7,80109,304.0,2013-01-01,Bages,Artés,E,Olis i greixos
3169,7,80109,870.0,2015-01-01,Bages,Artés,E,Olis i greixos
3170,7,80109,135.0,2016-01-01,Bages,Artés,E,Olis i greixos
3171,7,80109,225.0,2017-01-01,Bages,Artés,E,Olis i greixos
3172,7,80109,15.0,2017-01-01,Bages,Artés,E,Olis i greixos
3173,7,82135,60.0,2017-01-01,Bages,Sant Fruitós de Bages,E,Olis i greixos
3174,7,82135,744.0,2017-01-01,Bages,Sant Fruitós de Bages,E,Olis i greixos
3175,7,80386,180.0,2017-01-01,Bages,Callús,E,Olis i greixos
3176,7,80386,454.0,2017-01-01,Bages,Callús,E,Olis i greixos
3177,7,81918,135.0,2017-01-01,Bages,Sallent,E,Olis i greixos
3178,7,81918,542.0,2017-01-01,Bages,Sallent,E,Olis i greixos
3179,11,80018,182.0,2016-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3180,11,80018,333.0,2015-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3181,11,80018,135.0,2014-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3182,11,80018,270.0,2013-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3183,11,80018,329.0,2012-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3184,11,80018,201.0,2011-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3185,11,80018,243.0,2010-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3186,11,80018,103.0,2009-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3187,11,80018,142.0,2008-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3188,11,80018,318.0,2007-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3189,11,80018,117.0,2017-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3190,11,80018,180.0,2017-01-01,Baix Llobregat,Abrera,E,Olis i greixos
3191,11,80207,36.0,2016-01-01,Baix Llobregat,Begues,E,Olis i greixos
3192,11,80207,150.0,2015-01-01,Baix Llobregat,Begues,E,Olis i greixos
3193,11,80207,159.0,2013-01-01,Baix Llobregat,Begues,E,Olis i greixos
3194,11,80207,72.0,2017-01-01,Baix Llobregat,Begues,E,Olis i greixos
3195,11,80207,60.0,2017-01-01,Baix Llobregat,Begues,E,Olis i greixos
3196,17,80207,117.0,2017-01-01,Garraf,Begues,E,Olis i greixos
3197,11,80569,2463.0,2016-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3198,11,80569,3045.0,2015-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3199,11,80569,1755.0,2014-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3200,11,80569,2038.0,2013-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3201,11,80569,1426.0,2012-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3202,11,80569,844.0,2011-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3203,11,80569,391.5,2010-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3204,11,80569,349.0,2009-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3205,11,80569,358.0,2008-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3206,11,80569,829.0,2007-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3207,11,80569,502.0,2017-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3208,11,80569,2655.0,2017-01-01,Baix Llobregat,Castelldefels,E,Olis i greixos
3209,11,80689,300.0,2016-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3210,11,80689,600.0,2015-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3211,11,80689,250.0,2014-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3212,11,80689,392.0,2013-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3213,11,80689,224.0,2012-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3214,11,80689,27.0,2011-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3215,11,80689,45.0,2017-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3216,11,80689,165.0,2017-01-01,Baix Llobregat,Cervelló,E,Olis i greixos
3217,11,80728,640.0,2016-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3218,11,80728,1343.0,2015-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3219,11,80728,598.0,2014-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3220,11,80728,1128.0,2013-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3221,11,80728,188.0,2012-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3222,11,80728,146.3,2011-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3223,11,80728,154.5,2010-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3224,11,80728,223.5,2009-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3225,11,80728,242.0,2008-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3226,11,80728,231.36,2007-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3227,11,80728,375.0,2017-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3228,11,80728,656.0,2017-01-01,Baix Llobregat,Corbera de Llobregat,E,Olis i greixos
3229,11,80734,2820.0,2016-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3230,11,80734,8101.0,2015-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3231,11,80734,3125.0,2014-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3232,11,80734,2025.0,2013-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3233,11,80734,27.0,2012-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3234,11,80734,50.0,2011-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3235,11,80734,465.0,2017-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3236,11,80734,3690.0,2017-01-01,Baix Llobregat,Cornellà de Llobregat,E,Olis i greixos
3237,11,81691,2265.0,2016-01-01,Baix Llobregat,el Prat de Llobregat,E,Olis i greixos
3238,11,81691,6662.0,2015-01-01,Baix Llobregat,el Prat de Llobregat,E,Olis i greixos
3239,11,81691,2078.0,2014-01-01,Baix Llobregat,el Prat de Llobregat,E,Olis i greixos
3240,11,81691,2669.0,2013-01-01,Baix Llobregat,el Prat de Llobregat,E,Olis i greixos
3241,11,81691,1203.0,2012-01-01,Baix Llobregat,el Prat de Llobregat,E,Olis i greixos
3242,11,81691,462.6,2011-01-01,Baix Llobregat,el Prat de Llobregat,E,Olis i greixos
3243,11,81691,270.0,2010-01-01,Baix Llobregat,el Prat de Llobregat,E,Olis i greixos
